timestamp,type,x_cm,y_cm,size,confidence
1763028179.7786398,circle,-5.37874659400545,-12.245231607629428,41,1.0
1763028179.7786949,circle,-10.2425068119891,3.662125340599455,42,1.0
1763028179.778738,circle,-1.0871934604904632,-6.351498637602179,42,1.0
1763028179.778795,circle,-7.953678474114441,-6.351498637602179,141,1.0
1763028179.778854,circle,-8.29700272479564,-1.6021798365122615,135,1.0
1763028179.7789,circle,0.7438692098092643,-9.44141689373297,44,1.0
1763028179.779912,black_rectangle,-4.577656675749319,6.237057220708446,1598.5,1.0
1763028179.779957,black_rectangle,-4.978201634877384,-8.640326975476839,2165.5,1.0
1763028179.841284,circle,-5.37874659400545,-12.245231607629428,41,1.0
1763028179.8413382,circle,-10.2425068119891,3.662125340599455,42,1.0
1763028179.841393,circle,-0.9727520435967302,-6.351498637602179,42,1.0
1763028179.84145,circle,-11.04359673024523,-5.5504087193460485,85,1.0
1763028179.841496,circle,-8.411444141689373,-0.8010899182561307,46,1.0
1763028179.842552,black_rectangle,-4.577656675749319,6.237057220708446,1550.0,1.0
1763028179.842598,black_rectangle,-4.978201634877384,-8.640326975476839,2155.5,1.0
1763028179.874618,circle,-5.37874659400545,-12.188010899182562,42,1.0
1763028179.874673,circle,-10.185286103542234,3.662125340599455,42,1.0
1763028179.8747149,circle,-0.9727520435967302,-6.351498637602179,42,1.0
1763028179.8747818,circle,-8.354223433242506,-0.6294277929155313,120,1.0
1763028179.8748329,circle,-2.8038147138964575,-2.689373297002725,60,1.0
1763028179.874878,circle,-4.23433242506812,-7.782016348773841,45,1.0
1763028179.875943,black_rectangle,-4.577656675749319,6.237057220708446,1558.5,1.0
1763028179.87599,black_rectangle,-4.978201634877384,-8.640326975476839,2157.5,1.0
1763028179.908252,circle,-5.37874659400545,-12.245231607629428,42,1.0
1763028179.908308,circle,-10.128065395095367,3.662125340599455,42,1.0
1763028179.90835,circle,-1.0871934604904632,-6.294277929155313,42,1.0
1763028179.908407,circle,-2.517711171662125,-9.498637602179837,70,1.0
1763028179.908455,circle,-9.784741144414168,-7.4959128065395095,60,1.0
1763028179.908502,circle,-5.264305177111717,-8.29700272479564,27,1.0
1763028179.909513,black_rectangle,-4.577656675749319,6.237057220708446,1547.5,1.0
1763028179.909559,black_rectangle,-4.978201634877384,-8.640326975476839,2156.0,1.0
1763028179.946597,circle,-5.37874659400545,-12.245231607629428,41,1.0
1763028179.946649,circle,-1.0871934604904632,-6.294277929155313,42,1.0
1763028179.946691,circle,-10.356948228882834,3.8910081743869207,46,1.0
1763028179.946739,circle,-7.839237057220708,-9.498637602179837,42,1.0
1763028179.946788,circle,-8.640326975476839,0.11444141689373297,51,1.0
1763028179.947829,black_rectangle,-4.577656675749319,6.237057220708446,1550.0,1.0
1763028179.947874,black_rectangle,-4.978201634877384,-8.640326975476839,2144.0,1.0
1763028180.009019,circle,-5.435967302452316,-12.188010899182562,41,1.0
1763028180.009075,circle,-10.185286103542234,3.8337874659400546,44,1.0
1763028180.0091178,circle,-0.9727520435967302,-6.351498637602179,42,1.0
1763028180.0091789,circle,-8.869209809264305,-8.46866485013624,121,1.0
1763028180.009454,circle,-1.0871934604904632,-11.959128065395095,79,1.0
1763028180.010477,black_rectangle,-4.577656675749319,6.237057220708446,1539.5,1.0
1763028180.0105221,black_rectangle,-4.978201634877384,-8.640326975476839,2149.0,1.0
1763028180.0425549,circle,-5.435967302452316,-12.188010899182562,41,1.0
1763028180.042607,circle,-0.9727520435967302,-6.351498637602179,42,1.0
1763028180.042649,circle,-10.0708446866485,3.6049046321525884,41,1.0
1763028180.0427048,circle,-9.727520435967302,-7.438692098092643,90,1.0
1763028180.042751,circle,-7.782016348773841,-9.670299727520435,39,1.0
1763028180.0428019,circle,-8.869209809264305,-1.430517711171662,50,1.0
1763028180.043822,black_rectangle,-4.577656675749319,6.237057220708446,1543.0,1.0
1763028180.0438678,black_rectangle,-4.978201634877384,-8.640326975476839,2163.0,1.0
1763028180.1091998,circle,-5.435967302452316,-12.188010899182562,41,1.0
1763028180.109257,circle,-1.0871934604904632,-6.294277929155313,42,1.0
1763028180.1093,circle,-10.128065395095367,3.662125340599455,42,1.0
1763028180.1093462,circle,-8.697547683923705,-8.869209809264305,60,1.0
1763028180.10939,circle,-9.670299727520435,-2.002724795640327,65,1.0
1763028180.1104221,black_rectangle,-4.577656675749319,6.237057220708446,1544.0,1.0
1763028180.1104681,black_rectangle,-4.978201634877384,-8.640326975476839,2137.0,1.0
1763028180.143819,circle,-5.435967302452316,-12.188010899182562,41,1.0
1763028180.143876,circle,-0.9727520435967302,-6.351498637602179,42,1.0
1763028180.1439219,circle,-10.128065395095367,3.7193460490463215,43,1.0
1763028180.143977,circle,-9.326975476839237,-8.46866485013624,72,1.0
1763028180.144026,circle,-8.29700272479564,-0.8010899182561307,44,1.0
1763028180.145032,black_rectangle,-4.577656675749319,6.237057220708446,1545.0,1.0
1763028180.145077,black_rectangle,-4.978201634877384,-8.640326975476839,2141.5,1.0
1763028180.208939,circle,-5.435967302452316,-12.188010899182562,41,1.0
1763028180.208993,circle,-10.185286103542234,3.8337874659400546,44,1.0
1763028180.209035,circle,-0.9727520435967302,-6.351498637602179,42,1.0
1763028180.209079,circle,-8.640326975476839,-8.869209809264305,59,1.0
1763028180.209127,circle,-4.291553133514986,-2.689373297002725,55,1.0
1763028180.210148,black_rectangle,-4.577656675749319,6.237057220708446,1547.0,1.0
1763028180.210193,black_rectangle,-4.978201634877384,-8.640326975476839,2136.0,1.0
1763028180.281746,circle,-5.37874659400545,-12.188010899182562,41,1.0
1763028180.281801,circle,-0.9727520435967302,-6.351498637602179,42,1.0
1763028180.281845,circle,-10.128065395095367,3.662125340599455,42,1.0
1763028180.281887,circle,-8.182561307901906,-9.670299727520435,44,1.0
1763028180.282913,black_rectangle,-4.577656675749319,6.237057220708446,1531.0,1.0
1763028180.2829618,black_rectangle,-4.978201634877384,-8.640326975476839,2155.0,1.0
1763028180.3414469,circle,-5.37874659400545,-12.188010899182562,41,1.0
1763028180.341505,circle,-0.9727520435967302,-6.351498637602179,42,1.0
1763028180.3415492,circle,-10.128065395095367,3.7193460490463215,43,1.0
1763028180.3416011,circle,-8.811989100817438,0.8583106267029973,93,1.0
1763028180.3416471,circle,-7.953678474114441,-9.555858310626702,42,1.0
1763028180.3426619,black_rectangle,-4.577656675749319,6.237057220708446,1538.0,1.0
1763028180.342707,black_rectangle,-4.978201634877384,-8.640326975476839,2145.5,1.0
1763028180.375533,circle,-0.9727520435967302,-6.351498637602179,42,1.0
1763028180.3755882,circle,-4.7493188010899186,-10.814713896457766,37,1.0
1763028180.375631,circle,-10.128065395095367,3.662125340599455,42,1.0
1763028180.3756769,circle,-8.640326975476839,-8.811989100817438,60,1.0
1763028180.3757281,circle,-8.983651226158038,0.9155313351498637,61,1.0
1763028180.376746,black_rectangle,-4.577656675749319,6.237057220708446,1545.0,1.0
1763028180.376791,black_rectangle,-4.978201634877384,-8.640326975476839,2144.5,1.0
1763028180.411061,circle,-1.0871934604904632,-6.351498637602179,42,1.0
1763028180.4111629,circle,-10.2425068119891,3.662125340599455,42,1.0
1763028180.4112089,circle,-5.37874659400545,-12.130790190735695,40,1.0
1763028180.411266,circle,-7.953678474114441,-6.351498637602179,140,1.0
1763028180.411306,circle,-7.839237057220708,-10.128065395095367,34,1.0
1763028180.411346,circle,0.11444141689373297,-9.727520435967302,37,1.0
1763028180.412419,black_rectangle,-4.577656675749319,6.237057220708446,1547.5,1.0
1763028180.4124641,black_rectangle,-4.978201634877384,-8.640326975476839,2148.0,1.0
1763028180.480383,circle,-5.435967302452316,-12.188010899182562,41,1.0
1763028180.480441,circle,-10.185286103542234,3.8337874659400546,44,1.0
1763028180.480484,circle,-1.0871934604904632,-6.294277929155313,42,1.0
1763028180.4805381,circle,-0.6294277929155313,-1.430517711171662,113,1.0
1763028180.480588,circle,-9.498637602179837,-2.346049046321526,64,1.0
1763028180.4817102,black_rectangle,-4.577656675749319,6.237057220708446,1534.5,1.0
1763028180.481753,black_rectangle,-4.920980926430517,-8.640326975476839,2139.0,1.0
1763028180.541939,circle,-5.435967302452316,-12.188010899182562,41,1.0
1763028180.541996,circle,-1.0871934604904632,-6.294277929155313,42,1.0
1763028180.542038,circle,-10.356948228882834,3.7193460490463215,41,1.0
1763028180.54209,circle,-9.555858310626702,-1.888283378746594,107,1.0
1763028180.54214,circle,-2.5749318801089918,-9.44141689373297,70,1.0
1763028180.5421891,circle,-4.863760217983651,-2.11716621253406,70,1.0
1763028180.5432022,black_rectangle,-4.577656675749319,6.237057220708446,1536.5,1.0
1763028180.543246,black_rectangle,-4.978201634877384,-8.640326975476839,2153.0,1.0
1763028180.614552,circle,-1.0871934604904632,-6.294277929155313,42,1.0
1763028180.6146078,circle,-5.435967302452316,-12.245231607629428,41,1.0
1763028180.6146529,circle,-10.2425068119891,3.2615803814713895,49,1.0
1763028180.6147041,circle,-9.098092643051771,-7.610354223433243,124,1.0
1763028180.614752,circle,-1.4877384196185286,-9.555858310626702,41,1.0
1763028180.614798,circle,-5.435967302452316,-8.640326975476839,29,1.0
1763028180.615893,black_rectangle,-4.577656675749319,6.237057220708446,1526.5,1.0
1763028180.61594,black_rectangle,-4.920980926430517,-8.640326975476839,2151.5,1.0
1763028180.673837,circle,-5.37874659400545,-12.188010899182562,42,1.0
1763028180.6738958,circle,-0.9727520435967302,-6.351498637602179,42,1.0
1763028180.67394,circle,-10.2425068119891,3.7193460490463215,42,1.0
1763028180.673994,circle,-3.1471389645776564,-9.098092643051771,60,1.0
1763028180.674044,circle,-12.073569482288828,0.11444141689373297,60,1.0
1763028180.675086,black_rectangle,-4.577656675749319,6.237057220708446,1545.0,1.0
1763028180.6751318,black_rectangle,-4.978201634877384,-8.640326975476839,2140.0,1.0
1763028180.7421079,circle,-0.9727520435967302,-6.351498637602179,42,1.0
1763028180.7421608,circle,-10.128065395095367,3.662125340599455,42,1.0
1763028180.742203,circle,-5.435967302452316,-12.245231607629428,40,1.0
1763028180.7422578,circle,-2.4604904632152587,-9.555858310626702,79,1.0
1763028180.742311,circle,-11.38692098092643,-5.5504087193460485,84,1.0
1763028180.742359,circle,-6.008174386920981,-6.809264305177112,60,1.0
1763028180.7424068,circle,-3.0326975476839237,-3.204359673024523,56,1.0
1763028180.743467,black_rectangle,-4.577656675749319,6.237057220708446,1541.0,1.0
1763028180.7435148,black_rectangle,-4.978201634877384,-8.640326975476839,2142.0,1.0
1763028180.775991,circle,-5.37874659400545,-12.188010899182562,41,1.0
1763028180.776047,circle,-0.9727520435967302,-6.294277929155313,42,1.0
1763028180.7760901,circle,-10.2425068119891,3.662125340599455,43,1.0
1763028180.7761338,circle,-12.073569482288828,0.17166212534059944,60,1.0
1763028180.77618,circle,-7.839237057220708,-9.498637602179837,42,1.0
1763028180.777171,black_rectangle,-4.577656675749319,6.237057220708446,1540.5,1.0
1763028180.777217,black_rectangle,-4.978201634877384,-8.640326975476839,2145.0,1.0
1763028180.809648,circle,-10.185286103542234,3.8337874659400546,44,1.0
1763028180.8097038,circle,-1.0871934604904632,-6.294277929155313,42,1.0
1763028180.809748,circle,-5.37874659400545,-12.130790190735695,40,1.0
1763028180.809802,circle,-3.1471389645776564,-9.155313351498638,66,1.0
1763028180.8098528,circle,-8.811989100817438,1.1444141689373297,53,1.0
1763028180.81089,black_rectangle,-4.577656675749319,6.237057220708446,1548.0,1.0
1763028180.810936,black_rectangle,-4.978201634877384,-8.640326975476839,2140.5,1.0
1763028180.853178,circle,-5.435967302452316,-12.188010899182562,41,1.0
1763028180.8532329,circle,-10.185286103542234,3.8337874659400546,44,1.0
1763028180.853289,circle,-1.0871934604904632,-6.351498637602179,42,1.0
1763028180.8533518,circle,-7.839237057220708,-1.773841961852861,136,1.0
1763028180.854382,black_rectangle,-4.577656675749319,6.237057220708446,1554.5,1.0
1763028180.854429,black_rectangle,-4.978201634877384,-8.640326975476839,2144.5,1.0
1763028180.907939,circle,-1.0871934604904632,-6.351498637602179,42,1.0
1763028180.907994,circle,-4.863760217983651,-10.871934604904633,39,1.0
1763028180.908038,circle,-10.185286103542234,3.7193460490463215,43,1.0
1763028180.9080992,circle,-9.040871934604905,-8.354223433242506,124,1.0
1763028180.9081569,circle,-8.182561307901906,-0.8583106267029973,128,1.0
1763028180.908215,circle,-6.0653950953678475,-5.950953678474114,141,1.0
1763028180.908266,circle,-1.888283378746594,-9.212534059945504,88,1.0
1763028180.9083142,circle,-11.730245231607629,-0.45776566757493187,62,1.0
1763028180.909319,black_rectangle,-4.577656675749319,6.237057220708446,1551.5,1.0
1763028180.909365,black_rectangle,-4.978201634877384,-8.640326975476839,2134.0,1.0
1763028180.974916,circle,-4.7493188010899186,-10.814713896457766,38,1.0
1763028180.974972,circle,-1.0871934604904632,-6.294277929155313,43,1.0
1763028180.975015,circle,-10.2425068119891,3.662125340599455,43,1.0
1763028180.975083,circle,-8.525885558583106,-0.8583106267029973,123,1.0
1763028180.975137,circle,-9.212534059945504,-7.038147138964577,139,1.0
1763028180.975182,circle,-0.8010899182561307,-9.670299727520435,37,1.0
1763028180.976216,black_rectangle,-4.577656675749319,6.237057220708446,1553.5,1.0
1763028180.9762628,black_rectangle,-4.978201634877384,-8.640326975476839,2136.0,1.0
1763028181.009411,circle,-5.37874659400545,-12.188010899182562,41,1.0
1763028181.0094888,circle,-7.667574931880109,-2.11716621253406,140,1.0
1763028181.009538,circle,-1.0871934604904632,-6.294277929155313,42,1.0
1763028181.009585,circle,-10.2425068119891,3.6049046321525884,44,1.0
1763028181.00964,circle,-9.326975476839237,-7.15258855585831,140,1.0
1763028181.009685,circle,-5.5504087193460485,-9.040871934604905,25,1.0
1763028181.01074,black_rectangle,-4.577656675749319,6.237057220708446,1552.0,1.0
1763028181.010784,black_rectangle,-4.978201634877384,-8.640326975476839,2138.5,1.0
1763028181.05625,circle,-10.185286103542234,3.662125340599455,42,1.0
1763028181.056306,circle,-5.435967302452316,-12.188010899182562,41,1.0
1763028181.056349,circle,-0.9727520435967302,-6.294277929155313,43,1.0
1763028181.056399,circle,-10.128065395095367,-8.010899182561309,88,1.0
1763028181.0564501,circle,-10.013623978201634,-1.888283378746594,72,1.0
1763028181.0564969,circle,-3.547683923705722,-2.8038147138964575,48,1.0
1763028181.056542,circle,-5.435967302452316,-8.640326975476839,29,1.0
1763028181.0575428,black_rectangle,-4.577656675749319,6.237057220708446,1552.0,1.0
1763028181.0575879,black_rectangle,-4.978201634877384,-8.640326975476839,2136.0,1.0
1763028181.1185431,circle,-5.37874659400545,-12.188010899182562,41,1.0
1763028181.118598,circle,-1.0871934604904632,-6.294277929155313,43,1.0
1763028181.1186528,circle,-8.811989100817438,-0.6294277929155313,117,1.0
1763028181.1187022,circle,-9.384196185286104,3.0326975476839237,37,1.0
1763028181.118755,circle,-2.002724795640327,-9.040871934604905,86,1.0
1763028181.1197472,black_rectangle,-4.577656675749319,6.237057220708446,1550.5,1.0
1763028181.119791,black_rectangle,-4.978201634877384,-8.640326975476839,2131.0,1.0
1763028181.180158,circle,-5.37874659400545,-12.245231607629428,41,1.0
1763028181.1802108,circle,-0.9727520435967302,-6.351498637602179,42,1.0
1763028181.180298,circle,-10.2425068119891,3.7193460490463215,42,1.0
1763028181.180356,circle,-8.697547683923705,-0.8010899182561307,120,1.0
1763028181.180414,circle,-8.525885558583106,-6.923705722070845,131,1.0
1763028181.18046,circle,0.6294277929155313,-9.384196185286104,44,1.0
1763028181.180504,circle,-5.435967302452316,-8.640326975476839,27,1.0
1763028181.18152,black_rectangle,-4.577656675749319,6.237057220708446,1533.5,1.0
1763028181.181566,black_rectangle,-4.978201634877384,-8.640326975476839,2141.0,1.0
1763028181.243207,circle,-10.185286103542234,3.8337874659400546,44,1.0
1763028181.243257,circle,-1.0871934604904632,-6.294277929155313,42,1.0
1763028181.2433002,circle,-5.435967302452316,-12.130790190735695,40,1.0
1763028181.2433689,circle,-7.4959128065395095,-1.3160762942779292,141,1.0
1763028181.24342,circle,-8.869209809264305,-8.46866485013624,121,1.0
1763028181.244477,black_rectangle,-4.577656675749319,6.237057220708446,1553.0,1.0
1763028181.244524,black_rectangle,-4.920980926430517,-8.640326975476839,2151.5,1.0
1763028181.277327,circle,-10.128065395095367,3.662125340599455,42,1.0
1763028181.277382,circle,-5.37874659400545,-12.245231607629428,41,1.0
1763028181.277426,circle,-1.0871934604904632,-6.237057220708446,41,1.0
1763028181.2774742,circle,-0.5149863760217983,-9.555858310626702,40,1.0
1763028181.277521,circle,-7.839237057220708,-9.44141689373297,43,1.0
1763028181.2775722,circle,-9.555858310626702,-1.3160762942779292,66,1.0
1763028181.2785778,black_rectangle,-4.577656675749319,6.237057220708446,1547.0,1.0
1763028181.278624,black_rectangle,-4.978201634877384,-8.640326975476839,2154.5,1.0
1763028181.3124611,circle,-5.435967302452316,-12.188010899182562,41,1.0
1763028181.312513,circle,-0.9727520435967302,-6.351498637602179,42,1.0
1763028181.312555,circle,-10.185286103542234,3.7193460490463215,42,1.0
1763028181.312617,circle,-7.438692098092643,-2.002724795640327,148,1.0
1763028181.3126662,circle,-2.517711171662125,-9.498637602179837,70,1.0
1763028181.312714,circle,-8.354223433242506,-8.983651226158038,54,1.0
1763028181.313736,black_rectangle,-4.577656675749319,6.237057220708446,1549.5,1.0
1763028181.313781,black_rectangle,-4.978201634877384,-8.640326975476839,2155.0,1.0
1763028181.346019,circle,-5.37874659400545,-12.130790190735695,40,1.0
1763028181.3460748,circle,-10.185286103542234,3.8337874659400546,44,1.0
1763028181.346119,circle,-1.0871934604904632,-6.294277929155313,43,1.0
1763028181.3461719,circle,-9.155313351498638,-6.923705722070845,136,1.0
1763028181.346227,circle,-3.8337874659400546,-0.05722070844686648,96,1.0
1763028181.3462772,circle,-10.128065395095367,0.05722070844686648,74,1.0
1763028181.3473122,black_rectangle,-4.577656675749319,6.237057220708446,1563.0,1.0
1763028181.347359,black_rectangle,-4.978201634877384,-8.640326975476839,2157.5,1.0
1763028181.406417,circle,-1.0871934604904632,-6.294277929155313,43,1.0
1763028181.4064782,circle,-5.321525885558583,-12.245231607629428,42,1.0
1763028181.406529,circle,-10.185286103542234,3.7193460490463215,42,1.0
1763028181.406589,circle,-8.525885558583106,-0.6294277929155313,123,1.0
1763028181.40764,black_rectangle,-4.577656675749319,6.237057220708446,1554.5,1.0
1763028181.407691,black_rectangle,-4.978201634877384,-8.640326975476839,2164.5,1.0
1763028181.446569,circle,-5.435967302452316,-12.245231607629428,41,1.0
